"tr_build_id","gh_project_name","NC","nbr_auth","NMF","NLR","NLA","CX","FT","TD","WD","CTM","AX","ACF","BT","openjdk6","openjdk7","oraclejdk7","oraclejdk8","BS3","prev_BS3","BS2","prev_BS2","BS1","prev_BS1","entropy","MysteryGuest","GeneralFixture","AssertionRoulette","IndirectTesting","SensitiveEquality","commit","LongMethod","LongParameterList","ComplexClass","Blob","LazyClass","AntiSingleto","BaseClassShouldBeAbstract","RefusedParentBequest","ManyFieldAttributesButNotComplex","SpaghettiCode","SpeculativeGenerality","LargeClass","gh_build_started_at","old_PB","BC","DLF","exist_test"
9130155,"julianhyde/optiq",127,19,1226,49401,41320,"high","test+src+doc+other",5,"Tuesday","0",434,"daily","UNKNOWN",0,0,1,0,0,NA,0,NA,0,NA,0.16928283171586,"1","0","1","1","0","0c2455412dfdf5e77fddadb706f06d413d4861a5",1,1,0,1,1,0,0,0,1,1,0,0,"2013-07-16 09:12:54",0,0,"",1
9202850,"julianhyde/optiq",1,1,1,0,4,"faible","other",15,"Wednesday","1",436,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","45de8f84ecd3114bb09af397e5e21cb90c0b3618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-07-17 19:38:15",0,0,"",0
9206229,"julianhyde/optiq",1,1,6,50,66,"faible","test+src+other",17,"Wednesday","1",436,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.886902084542984,"1","0","1","1","0","f82dc2659a1d4653cc313dd0094d07526203e51b",1,0,0,0,0,0,0,0,0,1,0,0,"2013-07-17 21:32:08",0,0,"",1
9206523,"julianhyde/optiq",1,1,1,1,1,"faible","other",17,"Wednesday","1",436,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","318208917571daf90538a620e6a3bb340749858e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-07-17 21:48:51",0,0,"",0
9215407,"julianhyde/optiq",1,1,3,51,82,"faible","test+src",2,"Thursday","1",436,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.984257592361766,"0","0","1","0","0","9ad164a3bd8b8c22572f0ff8d2660973830f8a53",1,0,0,0,0,0,0,0,0,1,0,0,"2013-07-18 06:02:51",0,0,"",1
9359268,"julianhyde/optiq",14,19,112,2428,5064,"high","test+src+other",0,"Monday","1",440,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.278419414373238,"1","0","1","1","0","99c0c5cfa6a433251e1f0a7fc10e7e47569a1d4e",1,1,0,0,0,0,0,0,0,1,0,0,"2013-07-22 16:34:53",0,0,"",1
9360487,"julianhyde/optiq",3,19,115,2430,5109,"faible","test+src+other",12,"Monday","1",440,"daily","PUSH",1,0,1,0,1,0,0,0,1,0,0,"","","","","","95ec6ce6d2e93140dfdb91f2cfc2c94c82d0cbfa",1,0,0,0,0,0,0,0,0,1,0,0,"2013-07-22 17:06:34",0,0,"",0
9363611,"julianhyde/optiq",1,1,4,46,5,"faible","test+src+other",14,"Monday","1",440,"daily","PUSH",1,0,1,0,0,1,0,0,0,1,0.588378361757788,"1","0","1","0","0","6f8d34ebbb0d7225e57437d48b48d0ff1a93de6a",1,0,0,0,0,0,0,0,0,1,0,0,"2013-07-22 18:37:43",0,0,"",1
9370187,"julianhyde/optiq",2,19,6,54,15,"faible","other",17,"Monday","1",441,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","f3bccf8b2507e63e95f53ce2b1de512a6c353c43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-07-22 21:42:51",0,0,"",0
9370197,"julianhyde/optiq",1,1,1,2,2,"faible","other",17,"Monday","1",441,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","150c9776db9802c8f35332db60b4edf52f51f2d9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-07-22 21:42:39",0,0,"",0
9414382,"julianhyde/optiq",1,1,54,340,1605,"high","test+src",20,"Tuesday","1",442,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.867219856710366,"1","0","1","1","0","13136f9e4b7f4341d5cdce5b9ca8d498f353bb30",1,1,0,0,1,0,0,0,1,1,0,0,"2013-07-24 00:04:35",0,0,"",1
9441633,"julianhyde/optiq",1,1,1,3,96,"faible","src",13,"Wednesday","1",442,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"1","0","0","0","0","0eb66bbb462bfb9bfd3bdfc9f2fb2d602958bcbd",0,0,0,0,0,0,0,0,0,1,0,0,"2013-07-24 17:10:07",0,0,"",1
9452380,"julianhyde/optiq",1,1,9,28,35,"moy","src",18,"Wednesday","1",443,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.798311414494718,"0","0","1","0","0","97c7b4b6e7ca0d175eeb09c138b594e1904c7045",1,1,0,0,0,0,0,0,0,1,0,0,"2013-07-24 22:43:18",0,0,"",1
9704761,"julianhyde/optiq",2,19,11,32,40,"faible","src+other",14,"Wednesday","1",449,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"1","0","0","0","0","396847d5db81db0ecb1fc98c9756ac343b1089ba",0,0,0,0,0,0,0,0,0,0,0,0,"2013-07-31 18:33:49",0,0,"",1
9704764,"julianhyde/optiq",1,1,1,2,2,"faible","other",14,"Wednesday","1",449,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","4a922049acd92d93360c6d24df79ac808225cd3b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-07-31 18:33:49",0,0,"",0
9709763,"julianhyde/optiq",2,19,3,4,11,"faible","src+other",16,"Wednesday","1",450,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"0","0","1","0","0","423deb0a086ed2a4ebcc256bd926b5ef73810f3e",0,0,0,0,0,0,0,0,0,0,0,0,"2013-07-31 20:39:22",0,0,"",1
9709770,"julianhyde/optiq",1,1,1,2,2,"faible","other",16,"Wednesday","1",450,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","2e6ee18b445b08ec169f687dfe96c93681f39b30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-07-31 20:39:20",0,0,"",0
9881724,"julianhyde/optiq",1,1,6,5,173,"faible","test+src",19,"Monday","1",455,"daily","PUSH",1,0,1,0,1,0,0,0,1,0,0.657828147225427,"0","0","1","0","0","f7c2c52752510c152f5c0b09a42af8a30dad9b6c",1,0,0,0,0,0,0,0,0,1,0,0,"2013-08-05 23:35:34",0,0,"",1
9882626,"julianhyde/optiq",1,1,2,3,46,"faible","test+src",20,"Monday","1",455,"daily","PUSH",1,0,1,0,0,1,0,0,0,1,0.536359651125062,"0","0","1","0","0","af5f761e637f13ac9e4981c9a9b78b7c00573696",1,0,0,0,0,0,0,0,0,1,0,0,"2013-08-06 00:16:58",0,0,"",1
10179722,"julianhyde/optiq",1,1,1,2,2,"faible","other",21,"Tuesday","1",463,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","97a76f51bcd011eea517718acceadf927704e69c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-08-14 01:27:24",0,0,"",0
10179725,"julianhyde/optiq",1,1,1,2,2,"faible","other",21,"Tuesday","1",463,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","72d0de47bf2a7d906be144713dccd9a0f6a3b013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-08-14 01:27:30",0,0,"",0
10229304,"julianhyde/optiq",2,19,18,61,1049,"high","test+src",2,"Thursday","1",464,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.361553634048844,"1","0","1","1","0","aeb9bfdd7587657b855ae23aee250836fa46fa3c",1,1,0,0,0,0,0,0,0,1,0,0,"2013-08-15 06:10:21",0,0,"",1
10256584,"julianhyde/optiq",1,1,3,196,591,"faible","test+src",17,"Thursday","1",465,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.603426585378897,"1","0","1","1","0","60e4da419027885e772abe209b2bfb04371c67ae",1,0,0,0,0,0,0,0,0,1,0,0,"2013-08-15 21:09:56",0,0,"",1
10472930,"julianhyde/optiq",1,1,23,86,612,"moy","test+src+other",18,"Wednesday","1",471,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.821456024909331,"1","0","1","1","0","c12768bbc1566a56cf52bad927b07e1799e3d917",1,1,0,0,0,0,0,0,0,1,0,0,"2013-08-21 22:47:01",0,0,"",1
10551354,"julianhyde/optiq",2,19,27,93,667,"faible","src+other",16,"Friday","1",473,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.317924911157551,"1","0","1","1","0","dd6ffdad23915766c9743593898fb29e96f6b116",1,1,0,0,0,0,0,0,0,1,0,0,"2013-08-23 20:15:58",0,0,"",1
10551363,"julianhyde/optiq",1,1,1,2,2,"faible","other",16,"Friday","1",473,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","dc4bdb26f953ea6426a2e8f977565b0e6a848e59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-08-23 20:15:10",0,0,"",0
10605467,"julianhyde/optiq",2,19,5,27,128,"faible","test+src",18,"Sunday","1",475,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.327839729056922,"1","0","1","1","0","fcdb825e892d39c7f2157e05a68add24bddc82db",1,1,0,0,0,0,0,0,0,1,0,0,"2013-08-25 22:35:04",0,0,"",1
10723846,"julianhyde/optiq",1,1,1,1,1,"faible","src",13,"Wednesday","0",0,"single","PR",1,0,1,0,0,0,0,0,0,0,0,"0","0","1","0","0","d090911d351ea509955f332032fbda26f5f48a14",0,0,0,0,0,0,0,0,0,1,0,0,"2013-08-28 18:17:05",0,0,"",1
10723910,"julianhyde/optiq",1,1,1,1,1,"faible","src",14,"Wednesday","1",477,"daily","MERGE",1,0,1,0,0,0,0,0,0,0,0,"0","0","1","0","0","f62f1d6c149eafcf9e262e7ad2bf3b78fccd39de",0,0,0,0,0,0,0,0,0,1,0,0,"2013-08-28 18:19:20",0,0,"",1
10842520,"julianhyde/optiq",1,1,7,19,234,"faible","test+src",17,"Saturday","1",481,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.726541355506487,"1","0","1","0","0","68a78847f6348c75d00edd0da2bbe60f5f7dc2f6",1,1,0,0,0,0,0,0,0,1,0,0,"2013-08-31 21:45:05",0,0,"",1
11082386,"julianhyde/optiq",1,1,10,35,132,"moy","test+src",20,"Friday","1",487,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.921603493940918,"1","0","1","1","0","bd8d871abf48510119e6f44c861062b686b12b7c",1,1,0,0,0,0,0,0,0,1,0,0,"2013-09-07 00:45:07",0,0,"",1
11182435,"julianhyde/optiq",2,19,34,453,1029,"high","test+src+other",2,"Tuesday","1",490,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.708205760002641,"1","0","1","1","0","143f8486242ca50813ba8d858afd2519c66854f1",1,0,0,0,1,0,0,0,0,1,0,0,"2013-09-10 06:13:05",0,0,"",1
11398752,"julianhyde/optiq",1,1,2,12,34,"faible","test+src",21,"Sunday","1",496,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.793591230011707,"0","0","1","0","0","bf0b3c2a2bfba0e1653442f78b453c2461479cd0",1,0,0,0,0,0,0,0,0,1,0,0,"2013-09-16 01:34:59",0,0,"",1
11401491,"julianhyde/optiq",1,1,5,5,96,"faible","test+src",0,"Monday","1",496,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.870845656476642,"1","0","0","0","0","4211f18cfd2ab14c5b6801f10bf17f1ac6aabeb7",0,0,0,0,0,0,0,0,0,1,0,0,"2013-09-16 04:05:13",0,0,"",1
11424272,"julianhyde/optiq",1,1,3,2,21,"faible","test+src",12,"Monday","1",496,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.807550748986696,"1","0","1","1","0","dee62b666881c66bd239610c0ae40d832a442f23",1,0,0,0,0,0,0,0,0,1,0,0,"2013-09-16 16:29:57",0,0,"",1
11429884,"julianhyde/optiq",1,1,2,7,30,"faible","test+src",12,"Monday","1",496,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.639457132485164,"1","0","1","1","0","4f3ef941d927c1219c4170ee09e715eee8372315",0,1,0,0,0,0,0,0,0,1,0,0,"2013-09-16 19:00:49",0,0,"",1
11449885,"julianhyde/optiq",1,1,801,189,151,"high","test+src+doc+other",1,"Tuesday","1",497,"daily","PUSH",1,0,1,0,1,0,0,0,1,0,0.883879668824733,"","","","","","904558e53fc09e6cc588935c456f1c7fb73a9be8",1,1,0,1,1,0,0,0,1,1,0,0,"2013-09-17 05:23:40",0,0,"",0
11450101,"julianhyde/optiq",1,1,1,35,72,"faible","src",1,"Tuesday","1",497,"daily","PUSH",1,0,1,0,1,1,0,0,1,1,0,"","","","","","1f7f46d5ff95af4990ee2ec4b41d7f03ddcdaeca",0,0,0,0,0,0,0,0,0,1,0,0,"2013-09-17 05:33:01",0,0,"",0
11450144,"julianhyde/optiq",1,1,2,0,220,"faible","other",1,"Tuesday","1",497,"daily","PUSH",1,0,1,0,0,1,0,0,0,1,0.994030211476956,"","","","","","31fec4239c76558a2aa9f130a82fbe1e0bcd98b1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-17 05:35:03",0,0,"",0
11453164,"julianhyde/optiq",1,1,5,39,96,"faible","test+src",3,"Tuesday","1",497,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.897324969565849,"1","0","1","1","0","bc8642a45a28c8bd1d43c0cd902dd625934b2479",1,1,0,0,0,0,0,0,0,1,0,0,"2013-09-17 07:30:57",0,0,"",1
11454602,"julianhyde/optiq",3,19,37,160,992,"high","test+src+other",4,"Tuesday","1",497,"daily","PUSH",1,0,1,0,1,0,0,0,1,0,0.616936075622979,"","","","","","97cdebebb0371c0ecd05a8f98b24aabcb818f3be",1,1,0,0,1,0,0,0,0,1,0,0,"2013-09-17 08:14:33",0,0,"",0
11454872,"julianhyde/optiq",1,1,6,0,285,"faible","src+other",4,"Tuesday","1",497,"daily","PUSH",1,0,1,0,0,1,0,0,0,1,0.877924751283905,"0","0","0","0","0","235dd83519b1270bc054dd9f7ab7883aac2d206c",0,0,0,0,0,0,0,0,0,0,0,0,"2013-09-17 08:26:52",0,0,"",1
11488659,"julianhyde/optiq",4,19,31,14,2767,"high","test+src+other",20,"Tuesday","1",498,"daily","PUSH",1,0,1,0,1,0,0,0,1,0,0.386714500104301,"","","","","","0c08afd0f6c332134793c5d4b2ca522545dac123",0,0,0,0,0,0,0,0,0,0,0,0,"2013-09-18 00:08:30",0,0,"",0
11488662,"julianhyde/optiq",1,1,4,10,10,"faible","other",20,"Tuesday","1",498,"daily","PUSH",1,0,1,0,1,0,0,0,1,0,0.923219672335508,"","","","","","451da6890f39b30a5bc077d1337a635367be56fc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-18 00:08:35",0,0,"",0
11489364,"julianhyde/optiq",1,1,1,3,9,"faible","other",20,"Tuesday","1",498,"daily","PUSH",1,0,1,0,1,1,0,0,1,1,0,"","","","","","733740dff3313322e8ad0879b16f86316ab676b3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-18 00:37:16",0,0,"",0
11526035,"julianhyde/optiq",2,19,4,47,61,"faible","other",16,"Wednesday","1",499,"daily","PUSH",1,0,1,0,1,1,1,0,1,1,0.31358161818487,"","","","","","fdbe73d63888cd3e1a9ea4750ec2488d2b71a3fe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-18 20:59:27",0,0,"",0
11532211,"julianhyde/optiq",1,1,1,0,14,"faible","other",20,"Wednesday","1",499,"daily","PUSH",1,0,1,0,0,1,0,1,0,1,0,"","","","","","0849cc2d15c62d9c12a4d026a5ad89fa96bee237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-19 00:09:26",1,0.1,"less_day",0
11532945,"julianhyde/optiq",1,1,1,16,15,"faible","src",20,"Wednesday","1",499,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","ed03552719a4c24034dab27de6944f69c60cc2bc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-19 00:47:37",0,0.1,"less_day",0
11534656,"julianhyde/optiq",1,1,1,0,111,"faible","src",22,"Wednesday","1",499,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","e31ce4f5f86483c63ade5bc5ba10315bcec5f5a7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-19 02:19:32",0,0.1,"less_day",0
11534836,"julianhyde/optiq",1,1,1,18,14,"faible","src",22,"Wednesday","1",499,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","4e3aaaa87d229b37ca2d0d9e0ff64c8bddef5f7f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-19 02:27:27",0,0.1,"less_day",0
11541766,"julianhyde/optiq",1,1,1,8,266,"faible","src",4,"Thursday","1",499,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","c232fab6f677f990de19327e2ad171aa7a39e462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-19 08:24:38",0,0.1,"less_day",0
11543528,"julianhyde/optiq",1,1,1,263,315,"faible","src",5,"Thursday","1",499,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","45001da6be970f2312eb72206c434b1db574d11b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-19 09:25:18",0,0.1,"less_day",0
11543893,"julianhyde/optiq",1,1,1,2,2,"faible","src",5,"Thursday","1",499,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","ddc0c66ae1e47776a1d43faccdd3356315b07a49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-19 09:37:44",0,0.1,"less_day",0
11543907,"julianhyde/optiq",1,1,1,3,3,"faible","src",5,"Thursday","1",499,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","716c3fa0102172e8e2950980bbb4c85198fc8289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-19 09:38:23",0,0.1,"less_day",0
11544407,"julianhyde/optiq",1,1,1,227,236,"faible","src",5,"Thursday","1",499,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","baa94316a5062ff222354cfe20fc1375e667d8c1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-19 09:54:42",0,0.1,"less_day",0
11634008,"julianhyde/optiq",1,1,38,432,1029,"high","test+src+other",13,"Saturday","1",501,"daily","PUSH",1,0,1,0,1,0,0,0,1,0,0.754624121980765,"","","","","","35768a76e71eb2b8c1150494b7cd53af77c40574",1,1,0,0,0,0,0,0,0,1,0,0,"2013-09-21 17:35:22",0,0.1,"week_ago",0
11641157,"julianhyde/optiq",1,1,8,46,80,"moy","test+src+other",18,"Saturday","1",502,"daily","PUSH",1,0,1,0,0,1,0,0,0,1,0.851702164068667,"1","0","1","1","0","c9062f8699b740d0c4ad9bb436def89ff9ed93fa",1,1,0,0,0,0,0,0,0,1,0,0,"2013-09-21 22:16:06",0,0,"week_ago",1
11651625,"julianhyde/optiq",1,1,13,177,465,"moy","test+src+other",5,"Sunday","1",502,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.744683577575445,"1","0","1","1","0","1c5fef99ad82b00150063c3b5b1eb46cdcd37a5b",1,1,0,0,0,0,0,0,0,1,0,0,"2013-09-22 09:51:25",0,0,"week_ago",1
11679593,"julianhyde/optiq",1,1,8,34,95,"moy","test+src",4,"Monday","1",503,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.86538120523082,"1","0","1","1","0","37472ac3fc36941039cf2acf18ec40fc11f1ad3d",1,1,0,0,0,0,0,0,0,1,0,0,"2013-09-23 08:20:40",0,0,"week_ago",1
11714294,"julianhyde/optiq",3,19,15,108,399,"moy","test+src+other",20,"Monday","1",504,"daily","PUSH",1,0,1,0,1,0,0,0,1,0,0.259204778172441,"1","0","1","1","0","ef88000c58040bf3ab56531ceaf0e530b8d527e8",1,1,0,0,0,0,0,0,0,1,0,0,"2013-09-24 00:55:00",0,0,"week_ago",1
11718466,"julianhyde/optiq",1,1,1,2,4,"faible","test+src",0,"Tuesday","1",504,"daily","PUSH",1,0,1,0,0,1,0,0,0,1,0,"1","0","1","1","0","09a751e4e41f9e6186f7ef20e744fc63c82c0152",0,0,0,0,0,0,0,0,0,1,0,0,"2013-09-24 04:32:39",0,0,"week_ago",1
11749363,"julianhyde/optiq",1,1,7,69,150,"faible","src+other",16,"Tuesday","1",505,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.742403780950596,"1","0","1","0","0","e95a2afcee8343418a68b68c9b5a3b99a7f5f3f0",1,1,0,0,0,0,0,0,0,1,0,0,"2013-09-24 20:02:12",0,0,"week_ago",1
11758794,"julianhyde/optiq",1,1,12,85,424,"moy","test+src+other",21,"Tuesday","1",505,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.774803319528407,"0","0","1","0","0","3a9a6b7199076c6cdb8244a57d610a7fd1b3082f",1,1,0,0,0,0,0,0,0,1,0,0,"2013-09-25 01:33:37",0,0,"week_ago",1
11841359,"julianhyde/optiq",1,1,13,62,336,"moy","test+src",17,"Thursday","1",507,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.713809805495305,"1","0","1","0","0","871d9630f3502ef4970fede542de3856fc866299",1,1,0,0,0,0,0,0,0,1,0,0,"2013-09-26 21:48:54",0,0,"more_week_ago",1
11846877,"julianhyde/optiq",1,1,2,1,12,"faible","other",21,"Thursday","1",507,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.779349837292085,"","","","","","0073e29d8ec3153c735e0f010595cde85abd8009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-09-27 01:18:44",0,0,"more_week_ago",0
12017068,"julianhyde/optiq",1,1,12,171,356,"moy","test+src",12,"Tuesday","1",511,"daily","PUSH",1,0,1,0,1,0,0,0,1,0,0.674907256128561,"","","","","","aef59fd5292312f7dcbb76e23e4b7ea56e5210ef",1,1,0,1,0,0,0,0,0,1,0,0,"2013-10-01 16:35:26",0,0,"more_week_ago",0
12017557,"julianhyde/optiq",1,1,1,1,2,"faible","src",12,"Tuesday","1",511,"daily","PUSH",1,0,1,0,0,1,0,0,0,1,0,"1","0","1","1","0","5675aa97f7068f81b858c705dd772d5a84bda9db",0,0,0,0,0,0,0,0,0,0,0,0,"2013-10-01 16:46:45",0,0,"more_week_ago",1
12059610,"julianhyde/optiq",1,1,12,24,290,"moy","test+src+other",12,"Wednesday","1",512,"daily","PUSH",1,0,1,0,1,0,0,0,1,0,0.497699065605585,"","","","","","d9da38459e40030167a771782a02e1dc8963ad60",1,1,0,0,0,0,0,0,0,1,0,0,"2013-10-02 16:38:21",0,0,"more_week_ago",0
12289855,"julianhyde/optiq",3,19,31,192,618,"high","test+src",15,"Tuesday","1",519,"daily","PUSH",1,0,1,0,1,1,0,0,1,1,0.300706252298397,"","","","","","c1d8abf90faf67534a2061fe0032deb3cd1a7036",1,1,0,0,1,0,0,0,0,1,0,0,"2013-10-08 19:56:15",0,0,"more_week_ago",0
12293988,"julianhyde/optiq",1,1,1,0,4,"faible","src",17,"Tuesday","1",519,"daily","PUSH",1,0,1,0,1,1,0,0,1,1,0,"","","","","","228011a1bf732bc8d6ad4b8631396c67d3818f87",0,0,0,0,0,0,0,0,0,0,0,0,"2013-10-08 21:35:56",0,0,"more_week_ago",0
12305246,"julianhyde/optiq",1,1,1,1,1,"faible","other",0,"Wednesday","1",519,"daily","PUSH",1,0,1,0,0,1,0,0,0,1,0,"","","","","","f34792c18b97d047c891dd012e0e6a1d9965e04c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-10-09 04:51:33",0,0,"more_week_ago",0
12340397,"julianhyde/optiq",1,1,4,11,11,"faible","other",17,"Wednesday","1",520,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.968130013765764,"","","","","","b6a0cbf0741d71fc05406858393087253d8f99fe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-10-09 21:09:40",0,0,"",0
12340400,"julianhyde/optiq",1,1,4,11,11,"faible","other",17,"Wednesday","1",520,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.968130013765764,"","","","","","edb04ff56e381693b42d3d4456ac24afa9c343c3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-10-09 21:10:03",0,0,"",0
12341308,"julianhyde/optiq",1,1,1,4,4,"faible","other",17,"Wednesday","1",520,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"","","","","","beb225e76e7d4cc65d15f1eb0d46f74e01813a13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-10-09 21:29:42",0,0,"",0
12343889,"julianhyde/optiq",2,19,6,15,35,"faible","other",18,"Wednesday","1",520,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.484065006882882,"","","","","","a3ea4eaded02774b43f7489916337b1759e30d50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-10-09 22:32:33",0,0,"",0
12343892,"julianhyde/optiq",1,1,4,11,11,"faible","other",18,"Wednesday","1",520,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.968130013765764,"","","","","","d4fc4a0ebb9f3425764516e2f18fbf406f1bf9b2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-10-09 22:32:37",0,0,"",0
12469090,"julianhyde/optiq",1,1,14,188,498,"moy","test+src",17,"Saturday","1",523,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0.665718823125529,"1","0","1","1","0","62c0918e0ac7e81485c496fe0b380c1e7299eebb",1,1,0,0,0,0,0,0,0,1,0,0,"2013-10-12 21:37:12",0,0,"",1
12497971,"julianhyde/optiq",1,1,28,156,235,"moy","test+src",17,"Sunday","1",524,"daily","PUSH",1,0,1,0,1,0,0,0,1,0,0.794692749251037,"1","0","1","1","0","d299b7cda92c008de4369b925951ec025d36bc12",1,1,0,0,0,0,0,0,0,1,0,0,"2013-10-13 22:22:37",0,0,"",1
12509484,"julianhyde/optiq",4,19,48,255,422,"high","test+src+other",4,"Monday","1",524,"daily","PUSH",1,0,1,0,0,1,0,0,0,1,0.26457560211736,"1","0","1","1","0","6a1f01816f8c245b237752c820332db57e967f03",1,1,0,1,0,0,0,0,0,1,0,0,"2013-10-14 08:05:22",0,0,"",1
12510011,"julianhyde/optiq",1,1,1,0,2,"faible","src",4,"Monday","1",524,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,0,"1","0","0","0","0","ab767f346a032999ee358772abf47fb449bdd41f",1,0,0,0,0,0,0,0,0,0,0,0,"2013-10-14 08:21:55",0,0,"",1
12542163,"julianhyde/optiq",1,1,3,0,60,"faible","other",17,"Monday","1",525,"daily","PUSH",1,0,1,0,0,0,0,0,0,0,1,"","","","","","2eaa18ba826cf27370f831245cec1578702bab43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-10-14 21:55:59",0,0,"",0
